plate	well	depth	expt	round	sample	phage_library	notes	ID	r	io	kind	selection	replicate	name_full	name	method	genotype_CS	background_CS	strain_CS	genotype_S	background_S	strain_S	bio_Notes	category	antigen	genotype_pair	gene_CS	gene_S	notebook	description
4	G11	1	024e_pooled	R5i	7_G11	Alpaca	NA	04-G11	5	i	+	7_G11	1	024e_pooled.7_G11.1.R5i	024e_pooled.7_G11.1	cell_pooled_liquid	tn::pvdS	PA14	NR_34241	WT	PA14	430	NA	???	NA	pvdS/WT	pvdS	WT	NA	PA14 tn::pvdS / PA14 WT
4	G12	1	024e_pooled	R5i	7_G12	Alpaca	NA	04-G12	5	i	+	7_G12	1	024e_pooled.7_G12.1.R5i	024e_pooled.7_G12.1	cell_pooled_liquid	tn::pvdA	PA14	NR_30448	WT	PA14	430	NA	pyoveridine	NA	pvdA/WT	pvdA	WT	NA	PA14 tn::pvdA / PA14 WT
4	H2	1	024e_pooled	R5i	7_H2	Alpaca	NA	04-H2	5	i	+	7_H2	1	024e_pooled.7_H2.1.R5i	024e_pooled.7_H2.1	cell_pooled_liquid	tn::pmrA	PA14	NR_48321	WT	PA14	430	NA	regulator	pleotropic	pmrA/WT	pmrA	WT	NA	PA14 tn::pmrA / PA14 WT
4	H3	1	024e_pooled	R5i	7_H3	Alpaca	NA	04-H3	5	i	+	7_H3	1	024e_pooled.7_H3.1.R5i	024e_pooled.7_H3.1	cell_pooled_liquid	tn::pmrB	PA14	NR_24651	WT	PA14	430	NA	regulator	pleotropic	pmrB/WT	pmrB	WT	NA	PA14 tn::pmrB / PA14 WT
4	H4	1	024e_pooled	R5i	7_H4	Alpaca	NA	04-H4	5	i	+	7_H4	1	024e_pooled.7_H4.1.R5i	024e_pooled.7_H4.1	cell_pooled_liquid	tn::envZ	PA14	NR_54624	WT	PA14	430	NA	regulator	NA	envZ/amgS/WT	envZ	amgS	NA	PA14 tn::envZ / PA14 WT
4	H5	1	024e_pooled	R5i	7_H5	Alpaca	NA	04-H5	5	i	+	7_H5	1	024e_pooled.7_H5.1.R5i	024e_pooled.7_H5.1	cell_pooled_liquid	tn::envZ	PA14	NR_36306	WT	PA14	430	NA	regulator	NA	envZ/amgS/WT	envZ	amgS	NA	PA14 tn::envZ / PA14 WT
4	H6	1	024e_pooled	R5i	7_H6	Alpaca	NA	04-H6	5	i	+	7_H6	1	024e_pooled.7_H6.1.R5i	024e_pooled.7_H6.1	cell_pooled_liquid	tn::PA14_53140	PA14	NR_41299	WT	PA14	430	NA	regulator	NA	rbdA/WT	rbdA	WT	NA	PA14 tn::PA14_53140 / PA14 WT
4	H7	1	024e_pooled	R5i	7_H7	Alpaca	NA	04-H7	5	i	+	7_H7	1	024e_pooled.7_H7.1.R5i	024e_pooled.7_H7.1	cell_pooled_liquid	tn::PA14_53140	PA14	NR_45062	WT	PA14	430	NA	regulator	NA	rbdA/WT	rbdA	WT	NA	PA14 tn::PA14_53140 / PA14 WT
4	H9	1	024e_pooled	R5i	7_H9	Alpaca	NA	04-H9	5	i	+	7_H9	1	024e_pooled.7_H9.1.R5i	024e_pooled.7_H9.1	cell_pooled_liquid	∆hfq	PA103	249	WT	PA103	209	NA	regulator	pleotropic	hfq/WT	hfq	WT	NA	PA103 ∆hfq / PA103 WT
4	H10	1	024e_pooled	R5i	7_H10	Alpaca	NA	04-H10	5	i	+	7_H10	1	024e_pooled.7_H10.1.R5i	024e_pooled.7_H10.1	cell_pooled_liquid	WT	PA103	209	∆hfq	PA103	249	NA	regulator	pleotropic	WT/hfq	WT	hfq	NA	PA103 WT / PA103 ∆hfq
4	H11	1	024e_pooled	R5i	7_H11	Alpaca	NA	04-H11	5	i	+	7_H11	1	024e_pooled.7_H11.1.R5i	024e_pooled.7_H11.1	cell_pooled_liquid	∆flhF ∆vfr	PAK	1176	∆flhF ∆vfr	PAK	1176	possibly contaminated	regulator	pleotropic	flhF/flhF-vfr	flhF	flhF-vfr	NA	PAK ∆flhF ∆vfr / PAK ∆flhF ∆vfr
4	H12	1	024e_pooled	R5i	7_H12	Alpaca	NA	04-H12	5	i	+	7_H12	1	024e_pooled.7_H12.1.R5i	024e_pooled.7_H12.1	cell_pooled_liquid	∆flhF	PAK	348	∆flhF ∆vfr	PAK	1176	NA	regulator	pleotropic	flhF-vfr/flhF	flhF-vfr	flhF	NA	PAK ∆flhF / PAK ∆flhF ∆vfr
5	A1	1	024e_pooled	R5i	8_A1	Alpaca	cell-based pooled tube panning, arrayed	05-A1	5	i	+	8_A1	1	024e_pooled.8_A1.1.R5i	024e_pooled.8_A1.1	cell_pooled_scrape	∆exsA	PA14	1285	∆exsD	PA14	1276	NA	secretion	T3SS	exsA/exsD	exsA	exsD	NA	PA14 ∆exsA / PA14 ∆exsD
5	A2	1	024e_pooled	R5i	8_A2	Alpaca	NA	05-A2	5	i	+	8_A2	1	024e_pooled.8_A2.1.R5i	024e_pooled.8_A2.1	cell_pooled_scrape	∆PA103_4856	PA103	47	∆exsD	PA103	408	NA	secretion	T3SS	retS/exsD	retS	exsD	NA	PA103 ∆PA103_4856 / PA103 ∆exsD
5	A3	1	024e_pooled	R5i	8_A3	Alpaca	NA	05-A3	5	i	+	8_A3	1	024e_pooled.8_A3.1.R5i	024e_pooled.8_A3.1	cell_pooled_scrape	∆PA103_4856	PA103	47	WT	PA103	209	NA	regulator	pleotropic	retS/WT	retS	WT	NA	PA103 ∆PA103_4856 / PA103 WT
5	A4	1	024e_pooled	R5i	8_A4	Alpaca	NA	05-A4	5	i	+	8_A4	1	024e_pooled.8_A4.1.R5i	024e_pooled.8_A4.1	cell_pooled_scrape	∆PA103_4856	PA103	47	WT	PA103	209	NA	regulator	pleotropic	retS/WT	retS	WT	NA	PA103 ∆PA103_4856 / PA103 WT
5	A5	1	024e_pooled	R5i	8_A5	Alpaca	NA	05-A5	5	i	+	8_A5	1	024e_pooled.8_A5.1.R5i	024e_pooled.8_A5.1	cell_pooled_scrape	∆PA103_4856	PA103	47	WT	PA103	209	NA	regulator	pleotropic	retS/WT	retS	WT	NA	PA103 ∆PA103_4856 / PA103 WT
5	A6	1	024e_pooled	R5i	8_A6	Alpaca	NA	05-A6	5	i	+	8_A6	1	024e_pooled.8_A6.1.R5i	024e_pooled.8_A6.1	cell_pooled_scrape	WT	PA103	209	∆PA103_4856	PA103	47	NA	regulator	pleotropic	WT/retS	WT	retS	NA	PA103 WT / PA103 ∆PA103_4856
5	A7	1	024e_pooled	R5i	8_A7	Alpaca	NA	05-A7	5	i	+	8_A7	1	024e_pooled.8_A7.1.R5i	024e_pooled.8_A7.1	cell_pooled_scrape	WT	PA103	209	∆PA103_4856	PA103	47	NA	regulator	pleotropic	WT/retS	WT	retS	NA	PA103 WT / PA103 ∆PA103_4856
5	A8	1	024e_pooled	R5i	8_A8	Alpaca	NA	05-A8	5	i	+	8_A8	1	024e_pooled.8_A8.1.R5i	024e_pooled.8_A8.1	cell_pooled_scrape	WT	PA103	209	∆PA103_4856	PA103	47	NA	regulator	pleotropic	WT/retS	WT	retS	NA	PA103 WT / PA103 ∆PA103_4856
5	A9	1	024e_pooled	R5i	8_A9	Alpaca	NA	05-A9	5	i	+	8_A9	1	024e_pooled.8_A9.1.R5i	024e_pooled.8_A9.1	cell_pooled_scrape	WT	PA14	430	tn::PA14_52260	PA14	NR_47013	NA	regulator	pleotropic	WT/gacS	WT	gacS	NA	PA14 WT / PA14 tn::PA14_52260
5	A10	1	024e_pooled	R5i	8_A10	Alpaca	NA	05-A10	5	i	+	8_A10	1	024e_pooled.8_A10.1.R5i	024e_pooled.8_A10.1	cell_pooled_scrape	WT	PA14	430	tn::PA14_52260	PA14	NR_47013	NA	regulator	pleotropic	WT/gacS	WT	gacS	NA	PA14 WT / PA14 tn::PA14_52260
5	A11	1	024e_pooled	R5i	8_A11	Alpaca	NA	05-A11	5	i	+	8_A11	1	024e_pooled.8_A11.1.R5i	024e_pooled.8_A11.1	cell_pooled_scrape	WT	PA103	209	fleQ(V240G)	PA103	979	NA	motility	flagellum	WT/fleQ_PA103(V240G)	WT	fleQ_PA103(V240G)	NA	PA103 WT / PA103 fleQ(V240G)
5	A12	1	024e_pooled	R5i	8_A12	Alpaca	NA	05-A12	5	i	+	8_A12	1	024e_pooled.8_A12.1.R5i	024e_pooled.8_A12.1	cell_pooled_scrape	tn::fleQ	PA14	NR_24554	WT	PA14	430	NA	motility	flagellum	fleQ/WT	fleQ	WT	NA	PA14 tn::fleQ / PA14 WT
5	B1	1	024e_pooled	R5i	8_B1	Alpaca	NA	05-B1	5	i	+	8_B1	1	024e_pooled.8_B1.1.R5i	024e_pooled.8_B1.1	cell_pooled_scrape	WT	PAK	517	∆fleN	PAK	1299	NA	motility	flagellum	WT/fleN	WT	fleN	NA	PAK WT / PAK ∆fleN
5	B2	1	024e_pooled	R5i	8_B2	Alpaca	NA	05-B2	5	i	+	8_B2	1	024e_pooled.8_B2.1.R5i	024e_pooled.8_B2.1	cell_pooled_scrape	WT	PA14	430	tn::fleN	PA14	NR_25096	NA	motility	flagellum	WT/fleN	WT	fleN	NA	PA14 WT / PA14 tn::fleN
5	B3	1	024e_pooled	R5i	8_B3	Alpaca	NA	05-B3	5	i	+	8_B3	1	024e_pooled.8_B3.1.R5i	024e_pooled.8_B3.1	cell_pooled_scrape	tn::fleQ	PA14	NR_24554	tn::fleN	PA14	NR_25096	NA	motility	flagellum	fleQ/fleN	fleQ	fleN	NA	PA14 tn::fleQ / PA14 tn::fleN
5	B4	1	024e_pooled	R5i	8_B4	Alpaca	NA	05-B4	5	i	+	8_B4	1	024e_pooled.8_B4.1.R5i	024e_pooled.8_B4.1	cell_pooled_scrape	tn::fleQ	PA14	NR_24554	tn::fleN	PA14	NR_25096	possibly contaminated	motility	flagellum	fleQ/fleN	fleQ	fleN	NA	PA14 tn::fleQ / PA14 tn::fleN
5	B5	1	024e_pooled	R5i	8_B5	Alpaca	NA	05-B5	5	i	+	8_B5	1	024e_pooled.8_B5.1.R5i	024e_pooled.8_B5.1	cell_pooled_scrape	tn::fleQ	PA14	NR_24554	tn::fleN	PA14	NR_25096	NA	motility	flagellum	fleQ/fleN	fleQ	fleN	NA	PA14 tn::fleQ / PA14 tn::fleN
5	B6	1	024e_pooled	R5i	8_B6	Alpaca	NA	05-B6	5	i	+	8_B6	1	024e_pooled.8_B6.1.R5i	024e_pooled.8_B6.1	cell_pooled_scrape	NA	SA113	NA	∆fleN	PAK	1299	NA	motility	flagellum	SA113/fleN	SA113	fleN	NA	SA113 NA / PAK ∆fleN
5	B7	1	024e_pooled	R5i	8_B7	Alpaca	NA	05-B7	5	i	+	8_B7	1	024e_pooled.8_B7.1.R5i	024e_pooled.8_B7.1	cell_pooled_scrape	NA	SA113	NA	WT	PAK	517	NA	motility	flagellum	SA113/WT	SA113	WT	NA	SA113 NA / PAK WT
5	B8	1	024e_pooled	R5i	8_B8	Alpaca	NA	05-B8	5	i	+	8_B8	1	024e_pooled.8_B8.1.R5i	024e_pooled.8_B8.1	cell_pooled_scrape	NA	SA113	NA	WT	PA14	430	NA	motility	flagellum	SA113/WT	SA113	WT	NA	SA113 NA / PA14 WT
5	B9	1	024e_pooled	R5i	8_B9	Alpaca	NA	05-B9	5	i	+	8_B9	1	024e_pooled.8_B9.1.R5i	024e_pooled.8_B9.1	cell_pooled_scrape	∆pilQ	PAO1	1052	WT	PAO1	220	NA	motility	flagellum	pilQ/WT	pilQ	WT	NA	PAO1 ∆pilQ / PAO1 WT
5	B10	1	024e_pooled	R5i	8_B10	Alpaca	NA	05-B10	5	i	+	8_B10	1	024e_pooled.8_B10.1.R5i	024e_pooled.8_B10.1	cell_pooled_scrape	∆pilQ	PA103	1053	WT	PA103	209	NA	motility	T4P/flagellum	pilQ/PA103_fleQ	pilQ	PA103_fleQ	NA	PA103 ∆pilQ / PA103 WT
5	B11	1	024e_pooled	R5i	8_B11	Alpaca	NA	05-B11	5	i	+	8_B11	1	024e_pooled.8_B11.1.R5i	024e_pooled.8_B11.1	cell_pooled_scrape	tn::pilQ	PA14	NR_41699	tn::fleQ	PA14	NR_24554	NA	motility	T4P/flagellum	pilQ/fleQ	pilQ	fleQ	NA	PA14 tn::pilQ / PA14 tn::fleQ
5	B12	1	024e_pooled	R5i	8_B12	Alpaca	NA	05-B12	5	i	+	8_B12	1	024e_pooled.8_B12.1.R5i	024e_pooled.8_B12.1	cell_pooled_scrape	∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH	PAO1 MB5919	1377	WT	PAO1 MB5919	1376	NA	efflux	all efflux	∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH/WT	∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH	WT	NA	PAO1 MB5919 ∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH / PAO1 MB5919 WT
5	C1	1	024e_pooled	R5i	8_C1	Alpaca	NA	05-C1	5	i	+	8_C1	1	024e_pooled.8_C1.1.R5i	024e_pooled.8_C1.1	cell_pooled_scrape	tn::oprM	PA14	NR_38915	tn::PA14_16280	PA14	NR_31143	NA	efflux	MexAB-OprM	oprM/nalC	oprM	nalC	NA	PA14 tn::oprM / PA14 tn::PA14_16280
5	C2	1	024e_pooled	R5i	8_C2	Alpaca	NA	05-C2	5	i	+	8_C2	1	024e_pooled.8_C2.1.R5i	024e_pooled.8_C2.1	cell_pooled_scrape	tn::oprM	PA14	NR_38915	tn::PA14_16790	PA14	NR_48660	NA	efflux	MexAB-OprM	oprM/nalC	oprM	nalC	NA	PA14 tn::oprM / PA14 tn::PA14_16790
5	C3	1	024e_pooled	R5i	8_C3	Alpaca	NA	05-C3	5	i	+	8_C3	1	024e_pooled.8_C3.1.R5i	024e_pooled.8_C3.1	cell_pooled_scrape	tn::oprM	PA14	NR_38915	tn::PA14_18080	PA14	NR_27882	NA	efflux	MexAB-OprM	oprM/nalD	oprM	nalD	NA	PA14 tn::oprM / PA14 tn::PA14_18080
5	C4	1	024e_pooled	R5i	8_C4	Alpaca	NA	05-C4	5	i	+	8_C4	1	024e_pooled.8_C4.1.R5i	024e_pooled.8_C4.1	cell_pooled_scrape	tn::oprM	PA14	NR_38915	tn::PA14_38380	PA14	NR_41094	NA	efflux	MexXY-OprM	oprM/mexZ	oprM	mexZ	NA	PA14 tn::oprM / PA14 tn::PA14_38380
5	C5	1	024e_pooled	R5i	8_C5	Alpaca	NA	05-C5	5	i	+	8_C5	1	024e_pooled.8_C5.1.R5i	024e_pooled.8_C5.1	cell_pooled_scrape	tn::oprD	PA14	NR_35173	WT	PA14	430	NA	efflux	OprD	oprD/WT	oprD	WT	NA	PA14 tn::oprD / PA14 WT
5	C6	1	024e_pooled	R5i	8_C6	Alpaca	NA	05-C6	5	i	+	8_C6	1	024e_pooled.8_C6.1.R5i	024e_pooled.8_C6.1	cell_pooled_scrape	tn::oprL	PA14	NR_24047	WT	PA14	430	NA	efflux	OprL	oprL/WT	oprL	WT	NA	PA14 tn::oprL / PA14 WT
5	C7	1	024e_pooled	R5i	8_C7	Alpaca	NA	05-C7	5	i	+	8_C7	1	024e_pooled.8_C7.1.R5i	024e_pooled.8_C7.1	cell_pooled_scrape	tn::oprF	PA14	NR_23102	WT	PA14	430	NA	efflux	OprF	oprF/WT	oprF	WT	NA	PA14 tn::oprF / PA14 WT
5	C8	1	024e_pooled	R5i	8_C8	Alpaca	NA	05-C8	5	i	+	8_C8	1	024e_pooled.8_C8.1.R5i	024e_pooled.8_C8.1	cell_pooled_scrape	tn::oprG	PA14	NR_41551	WT	PA14	430	NA	efflux	OprG	oprG/WT	oprG	WT	NA	PA14 tn::oprG / PA14 WT
5	C9	1	024e_pooled	R5i	8_C9	Alpaca	NA	05-C9	5	i	+	8_C9	1	024e_pooled.8_C9.1.R5i	024e_pooled.8_C9.1	cell_pooled_scrape	tn::PA14_14910	PA14	NR_40644	WT	PA14	430	NA	efflux	porin	bamB/WT	bamB	WT	NA	PA14 tn::PA14_14910 / PA14 WT
5	C10	1	024e_pooled	R5i	8_C10	Alpaca	NA	05-C10	5	i	+	8_C10	1	024e_pooled.8_C10.1.R5i	024e_pooled.8_C10.1	cell_pooled_scrape	tn::PA14_51260	PA14	NR_38046	WT	PA14	430	NA	efflux	porin	bamC/WT	bamC	WT	NA	PA14 tn::PA14_51260 / PA14 WT
5	C11	1	024e_pooled	R5i	8_C11	Alpaca	NA	05-C11	5	i	+	8_C11	1	024e_pooled.8_C11.1.R5i	024e_pooled.8_C11.1	cell_pooled_scrape	tn::mexA	PA14	NR_26977	WT	PA14	430	NA	efflux	MexA	mexA/WT	mexA	WT	NA	PA14 tn::mexA / PA14 WT
5	C12	1	024e_pooled	R5i	8_C12	Alpaca	NA	05-C12	5	i	+	8_C12	1	024e_pooled.8_C12.1.R5i	024e_pooled.8_C12.1	cell_pooled_scrape	tn::mexB	PA14	NR_34341	WT	PA14	430	NA	efflux	MexB	mexB/WT	mexB	WT	NA	PA14 tn::mexB / PA14 WT
5	D1	1	024e_pooled	R5i	8_D1	Alpaca	NA	05-D1	5	i	+	8_D1	1	024e_pooled.8_D1.1.R5i	024e_pooled.8_D1.1	cell_pooled_scrape	tn::mexT	PA14	NR_46755	WT	PA14	430	NA	efflux	MexT	mexT/WT	mexT	WT	NA	PA14 tn::mexT / PA14 WT
5	D2	1	024e_pooled	R5i	8_D2	Alpaca	NA	05-D2	5	i	+	8_D2	1	024e_pooled.8_D2.1.R5i	024e_pooled.8_D2.1	cell_pooled_scrape	tn::mexI	PA14	NR_43615	WT	PA14	430	NA	efflux	MexI	mexI/WT	mexI	WT	NA	PA14 tn::mexI / PA14 WT
5	D3	1	024e_pooled	R5i	8_D3	Alpaca	NA	05-D3	5	i	+	8_D3	1	024e_pooled.8_D3.1.R5i	024e_pooled.8_D3.1	cell_pooled_scrape	tn::mexD	PA14	NR_48179	WT	PA14	430	NA	efflux	MexC	mexC/WT	mexC	WT	NA	PA14 tn::mexD / PA14 WT
5	D4	1	024e_pooled	R5i	8_D4	Alpaca	NA	05-D4	5	i	+	8_D4	1	024e_pooled.8_D4.1.R5i	024e_pooled.8_D4.1	cell_pooled_scrape	tn::mexC	PA14	NR_36142	WT	PA14	430	NA	efflux	MexD	mexD/WT	mexD	WT	NA	PA14 tn::mexC / PA14 WT
5	D5	1	024e_pooled	R5i	8_D5	Alpaca	NA	05-D5	5	i	+	8_D5	1	024e_pooled.8_D5.1.R5i	024e_pooled.8_D5.1	cell_pooled_scrape	tn::mexE	PA14	NR_54850	WT	PA14	430	NA	efflux	MexE	mexE/WT	mexE	WT	NA	PA14 tn::mexE / PA14 WT
5	D6	1	024e_pooled	R5i	8_D6	Alpaca	NA	05-D6	5	i	+	8_D6	1	024e_pooled.8_D6.1.R5i	024e_pooled.8_D6.1	cell_pooled_scrape	tn::mexF	PA14	NR_35559	WT	PA14	430	NA	efflux	MexF	mexF/WT	mexF	WT	NA	PA14 tn::mexF / PA14 WT
5	D7	1	024e_pooled	R5i	8_D7	Alpaca	NA	05-D7	5	i	+	8_D7	1	024e_pooled.8_D7.1.R5i	024e_pooled.8_D7.1	cell_pooled_scrape	tn::mexH	PA14	NR_40815	WT	PA14	430	NA	efflux	MexH	mexH/WT	mexH	WT	NA	PA14 tn::mexH / PA14 WT
5	D8	1	024e_pooled	R5i	8_D8	Alpaca	NA	05-D8	5	i	+	8_D8	1	024e_pooled.8_D8.1.R5i	024e_pooled.8_D8.1	cell_pooled_scrape	tn::PA14_18780	PA14	NR_47801	WT	PA14	430	NA	efflux	???	mex??/WT	mex??	WT	NA	PA14 tn::PA14_18780 / PA14 WT
5	D9	1	024e_pooled	R5i	8_D9	Alpaca	NA	05-D9	5	i	+	8_D9	1	024e_pooled.8_D9.1.R5i	024e_pooled.8_D9.1	cell_pooled_scrape	tn::galU	PA14	NR_52640	WT	PA14	430	NA	LPS	core oligosaccharide	galU/WT	galU	WT	NA	PA14 tn::galU / PA14 WT
5	D10	1	024e_pooled	R5i	8_D10	Alpaca	NA	05-D10	5	i	+	8_D10	1	024e_pooled.8_D10.1.R5i	024e_pooled.8_D10.1	cell_pooled_scrape	tn::PA14_66100	PA14	NR_31296	WT	PA14	430	NA	LPS	un-capped LPS	waaL/WT	waaL	WT	NA	PA14 tn::PA14_66100 / PA14 WT
5	D11	1	024e_pooled	R5i	8_D11	Alpaca	NA	05-D11	5	i	+	8_D11	1	024e_pooled.8_D11.1.R5i	024e_pooled.8_D11.1	cell_pooled_scrape	wzy::aacC1	PA103	433	WT	PA103	209	NA	LPS	O-specific antigen	wzy/WT	wzy	WT	NA	PA103 wzy::aacC1 / PA103 WT
5	D12	1	024e_pooled	R5i	8_D12	Alpaca	NA	05-D12	5	i	+	8_D12	1	024e_pooled.8_D12.1.R5i	024e_pooled.8_D12.1	cell_pooled_scrape	tn::wzz	PA14	NR_33590	WT	PA14	430	NA	LPS	O-specific antigen	wzz/WT	wzz	WT	NA	PA14 tn::wzz / PA14 WT
5	E1	1	024e_pooled	R5i	8_E1	Alpaca	NA	05-E1	5	i	+	8_E1	1	024e_pooled.8_E1.1.R5i	024e_pooled.8_E1.1	cell_pooled_scrape	tn::wbpL	PA14	NR_35855	WT	PA14	430	NA	LPS	O-specific antigen	wbpL/WT	wbpL	WT	NA	PA14 tn::wbpL / PA14 WT
5	E2	1	024e_pooled	R5i	8_E2	Alpaca	NA	05-E2	5	i	+	8_E2	1	024e_pooled.8_E2.1.R5i	024e_pooled.8_E2.1	cell_pooled_scrape	tn::wbpM	PA14	NR_28941	WT	PA14	430	NA	LPS	??	wbpM/WT	wbpM	WT	NA	PA14 tn::wbpM / PA14 WT
5	E3	1	024e_pooled	R5i	8_E3	Alpaca	NA	05-E3	5	i	+	8_E3	1	024e_pooled.8_E3.1.R5i	024e_pooled.8_E3.1	cell_pooled_scrape	WT	PA14	430	tn::phoQ	PA14	NR_33095	NA	LPS/regulator	pleotropic	WT/phoQ	WT	phoQ	NA	PA14 WT / PA14 tn::phoQ
5	E4	1	024e_pooled	R5i	8_E4	Alpaca	NA	05-E4	5	i	+	8_E4	1	024e_pooled.8_E4.1.R5i	024e_pooled.8_E4.1	cell_pooled_scrape	WT	PA14	430	tn::phoP	PA14	NR_40573	NA	regulator	pleotropic	WT/phoP	WT	phoP	NA	PA14 WT / PA14 tn::phoP
5	E5	1	024e_pooled	R5i	8_E5	Alpaca	NA	05-E5	5	i	+	8_E5	1	024e_pooled.8_E5.1.R5i	024e_pooled.8_E5.1	cell_pooled_scrape	tn::rpoS	PA14	NR_32095	WT	PA14	430	NA	regulator	pleotropic	rpoS/WT	rpoS	WT	NA	PA14 tn::rpoS / PA14 WT
5	E6	1	024e_pooled	R5i	8_E6	Alpaca	NA	05-E6	5	i	+	8_E6	1	024e_pooled.8_E6.1.R5i	024e_pooled.8_E6.1	cell_pooled_scrape	WT	PA14	430	tn::rpoS	PA14	NR_32095	NA	regulator	pleotropic	WT/rpoS	WT	rpoS	NA	PA14 WT / PA14 tn::rpoS
5	E7	1	024e_pooled	R5i	8_E7	Alpaca	NA	05-E7	5	i	+	8_E7	1	024e_pooled.8_E7.1.R5i	024e_pooled.8_E7.1	cell_pooled_scrape	WT	PA14	430	tn::PA14_0070	PA14	NR_27274	NA	alginate	alginate	WT/PA14_0070	WT	PA14_0070	NA	PA14 WT / PA14 tn::PA14_0070
5	E8	1	024e_pooled	R5i	8_E8	Alpaca	NA	05-E8	5	i	+	8_E8	1	024e_pooled.8_E8.1.R5i	024e_pooled.8_E8.1	cell_pooled_scrape	tn::algU	PA14	NR_40799	WT	PA14	430	NA	alginate	alginate	algU/WT	algU	WT	NA	PA14 tn::algU / PA14 WT
5	E9	1	024e_pooled	R5i	8_E9	Alpaca	NA	05-E9	5	i	+	8_E9	1	024e_pooled.8_E9.1.R5i	024e_pooled.8_E9.1	cell_pooled_scrape	∆lasR	PA14	1264	WT	PA14	430	NA	QS	pleotropic	lasR/WT	lasR	WT	NA	PA14 ∆lasR / PA14 WT
5	E10	1	024e_pooled	R5i	8_E10	Alpaca	NA	05-E10	5	i	+	8_E10	1	024e_pooled.8_E10.1.R5i	024e_pooled.8_E10.1	cell_pooled_scrape	WT	PA14	430	∆lasR	PA14	1264	NA	QS	pleotropic	WT/lasR	WT	lasR	NA	PA14 WT / PA14 ∆lasR
5	E11	1	024e_pooled	R5i	8_E11	Alpaca	NA	05-E11	5	i	+	8_E11	1	024e_pooled.8_E11.1.R5i	024e_pooled.8_E11.1	cell_pooled_scrape	tn::rhlR	PA14	NR_37943	WT	PA14	430	NA	QS	pleotropic	rhlR/WT	rhlR	WT	NA	PA14 tn::rhlR / PA14 WT
5	E12	1	024e_pooled	R5i	8_E12	Alpaca	NA	05-E12	5	i	+	8_E12	1	024e_pooled.8_E12.1.R5i	024e_pooled.8_E12.1	cell_pooled_scrape	tn::qscR	PA14	NR_42798	WT	PA14	430	NA	QS	pleotropic	qscR/WT	qscR	WT	NA	PA14 tn::qscR / PA14 WT
5	F1	1	024e_pooled	R5i	8_F1	Alpaca	NA	05-F1	5	i	+	8_F1	1	024e_pooled.8_F1.1.R5i	024e_pooled.8_F1.1	cell_pooled_scrape	WT	PA14	430	tn::rhlR	PA14	NR_37943	NA	QS	pleotropic	WT/rhlR	WT	rhlR	NA	PA14 WT / PA14 tn::rhlR
5	F2	1	024e_pooled	R5i	8_F2	Alpaca	NA	05-F2	5	i	+	8_F2	1	024e_pooled.8_F2.1.R5i	024e_pooled.8_F2.1	cell_pooled_scrape	WT	PA14	430	tn::qscR	PA14	NR_42798	NA	QS	pleotropic	WT/qscR	WT	qscR	NA	PA14 WT / PA14 tn::qscR
5	F3	1	024e_pooled	R5i	8_F3	Alpaca	NA	05-F3	5	i	+	8_F3	1	024e_pooled.8_F3.1.R5i	024e_pooled.8_F3.1	cell_pooled_scrape	tn::pelA	PA14	NR_26187	WT	PA14	430	NA	EPS	pel	pelA/WT	pelA	WT	NA	PA14 tn::pelA / PA14 WT
5	F4	1	024e_pooled	R5i	8_F4	Alpaca	NA	05-F4	5	i	+	8_F4	1	024e_pooled.8_F4.1.R5i	024e_pooled.8_F4.1	cell_pooled_scrape	tn::PA14_61200	PA14	NR_37866	WT	PA14	430	NA	EPS	pel	cdrA/WT	cdrA	WT	NA	PA14 tn::PA14_61200 / PA14 WT
5	F5	1	024e_pooled	R5i	8_F5	Alpaca	NA	05-F5	5	i	+	8_F5	1	024e_pooled.8_F5.1.R5i	024e_pooled.8_F5.1	cell_pooled_scrape	∆pel	PAO1 Parsek	1257	WT	PAO1 Parsek	1256	NA	EPS	pel	pel/WT	pel	WT	NA	PAO1 Parsek ∆pel / PAO1 Parsek WT
5	F6	1	024e_pooled	R5i	8_F6	Alpaca	NA	05-F6	5	i	+	8_F6	1	024e_pooled.8_F6.1.R5i	024e_pooled.8_F6.1	cell_pooled_scrape	∆psl	PAO1 Parsek	1258	WT	PAO1 Parsek	1256	NA	EPS	psl	psl/WT	psl	WT	NA	PAO1 Parsek ∆psl / PAO1 Parsek WT
5	F7	1	024e_pooled	R5i	8_F7	Alpaca	NA	05-F7	5	i	+	8_F7	1	024e_pooled.8_F7.1.R5i	024e_pooled.8_F7.1	cell_pooled_scrape	∆pel ∆psl	PAO1 Parsek	1259	WT	PAO1 Parsek	1256	NA	EPS	pel/psl	pel-psl/WT	pel-psl	WT	NA	PAO1 Parsek ∆pel ∆psl / PAO1 Parsek WT
